text,video_url,start_time_seconds,speaker
all the same if you understand one,https://www.youtube.com/watch?v=2d9JcyeUj1U,6483.76,Speaker
wondering way which is like an great,https://www.youtube.com/watch?v=2d9JcyeUj1U,6486.08,Speaker
example for other kinds of wondering,https://www.youtube.com/watch?v=2d9JcyeUj1U,6489.6,Speaker
mind is the is the common,https://www.youtube.com/watch?v=2d9JcyeUj1U,6495.16,Speaker
characteristics of the wondering my,https://www.youtube.com/watch?v=2d9JcyeUj1U,6498.12,Speaker
through other six and once it wand off,https://www.youtube.com/watch?v=2d9JcyeUj1U,6501.2,Speaker
to different draws,https://www.youtube.com/watch?v=2d9JcyeUj1U,6505.2,Speaker
then then it will be the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6508.8,Speaker
same if it has the behavior of the of,https://www.youtube.com/watch?v=2d9JcyeUj1U,6514.04,Speaker
the mind to goes off if you can't be,https://www.youtube.com/watch?v=2d9JcyeUj1U,6517.96,Speaker
aware of it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6521.08,Speaker
then and there will be feelings arisings,https://www.youtube.com/watch?v=2d9JcyeUj1U,6522.44,Speaker
within your heart whether it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6525.32,Speaker
satisfaction disatisfaction,https://www.youtube.com/watch?v=2d9JcyeUj1U,6526.96,Speaker
there will happen through your heart so,https://www.youtube.com/watch?v=2d9JcyeUj1U,6528.88,Speaker
try to aware of these,https://www.youtube.com/watch?v=2d9JcyeUj1U,6532.36,Speaker
feelings know it as they really know,https://www.youtube.com/watch?v=2d9JcyeUj1U,6534.12,Speaker
them as they really are so when the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6537.36,Speaker
contact makings there will there might,https://www.youtube.com/watch?v=2d9JcyeUj1U,6540.0,Speaker
be weers and there will be reactions,https://www.youtube.com/watch?v=2d9JcyeUj1U,6541.72,Speaker
from those contact making but if you,https://www.youtube.com/watch?v=2d9JcyeUj1U,6545.56,Speaker
quick enough and you keep training and,https://www.youtube.com/watch?v=2d9JcyeUj1U,6548.56,Speaker
once it wand,https://www.youtube.com/watch?v=2d9JcyeUj1U,6551.4,Speaker
off if you could recognize it it's like,https://www.youtube.com/watch?v=2d9JcyeUj1U,6552.68,Speaker
you lost in the world of thought all of,https://www.youtube.com/watch?v=2d9JcyeUj1U,6556.52,Speaker
a sudden you just knew that you don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,6558.8,Speaker
have to care what,https://www.youtube.com/watch?v=2d9JcyeUj1U,6561.32,Speaker
story of the mind is whether it's good,https://www.youtube.com/watch?v=2d9JcyeUj1U,6563.96,Speaker
or bad but the thing that you need to be,https://www.youtube.com/watch?v=2d9JcyeUj1U,6565.76,Speaker
aware is that behavior of the Mind the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6567.52,Speaker
character of the mind that it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,6570.28,Speaker
wandering away the characteristic of,https://www.youtube.com/watch?v=2d9JcyeUj1U,6572.4,Speaker
wandering away if you could see,https://www.youtube.com/watch?v=2d9JcyeUj1U,6574.96,Speaker
this then after a while keep on,https://www.youtube.com/watch?v=2d9JcyeUj1U,6577.32,Speaker
observing these characteristics when it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6580.36,Speaker
happens again the mind will know the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6582.68,Speaker
mind will be awakened that's when the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6585.0,Speaker
mindfulness takes place that's the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6587.72,Speaker
mindness that that's,https://www.youtube.com/watch?v=2d9JcyeUj1U,6590.28,Speaker
that which happens without Our intention,https://www.youtube.com/watch?v=2d9JcyeUj1U,6593.28,Speaker
for it to happen it happens on its own,https://www.youtube.com/watch?v=2d9JcyeUj1U,6597.0,Speaker
when the mind can remembers the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6599.32,Speaker
phenomena,https://www.youtube.com/watch?v=2d9JcyeUj1U,6601.48,Speaker
firmly at that moment once you become,https://www.youtube.com/watch?v=2d9JcyeUj1U,6602.8,Speaker
awakened and self aware the mind that is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6605.24,Speaker
s aware is the mind that is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6607.56,Speaker
wholesome the mindfulness is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6611.36,Speaker
wholesome the delusion or wandering away,https://www.youtube.com/watch?v=2d9JcyeUj1U,6615.4,Speaker
is another kind of definement which is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6618.16,Speaker
delusion which will fall away all,https://www.youtube.com/watch?v=2d9JcyeUj1U,6620.44,Speaker
atically because the definement,https://www.youtube.com/watch?v=2d9JcyeUj1U,6622.84,Speaker
and the wholesomeness and UNH cannot,https://www.youtube.com/watch?v=2d9JcyeUj1U,6626.76,Speaker
arise together and the mind can only,https://www.youtube.com/watch?v=2d9JcyeUj1U,6630.08,Speaker
know one thing at a time because the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6632.32,Speaker
once the mindness arises with the mind,https://www.youtube.com/watch?v=2d9JcyeUj1U,6635.12,Speaker
then the delusion or wandering away will,https://www.youtube.com/watch?v=2d9JcyeUj1U,6637.92,Speaker
fall,https://www.youtube.com/watch?v=2d9JcyeUj1U,6640.2,Speaker
away once the myness kicks in and,https://www.youtube.com/watch?v=2d9JcyeUj1U,6641.04,Speaker
wondering away go fall away then the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6643.8,Speaker
will arise together with the m that's,https://www.youtube.com/watch?v=2d9JcyeUj1U,6648.52,Speaker
the momentary that time that at that,https://www.youtube.com/watch?v=2d9JcyeUj1U,6650.72,Speaker
time this might the mind would be stable,https://www.youtube.com/watch?v=2d9JcyeUj1U,6653.92,Speaker
that just now just gone the wondering,https://www.youtube.com/watch?v=2d9JcyeUj1U,6657.56,Speaker
away just gone and the thought just and,https://www.youtube.com/watch?v=2d9JcyeUj1U,6660.68,Speaker
gone is gone there will be no there will,https://www.youtube.com/watch?v=2d9JcyeUj1U,6663.6,Speaker
be only thinking but not the fs M with,https://www.youtube.com/watch?v=2d9JcyeUj1U,6667.4,Speaker
it attached to it that's when the nor my,https://www.youtube.com/watch?v=2d9JcyeUj1U,6670.76,Speaker
arises and the optic just gone and if,https://www.youtube.com/watch?v=2d9JcyeUj1U,6674.56,Speaker
you have enough you could see that it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6678.6,Speaker
falls away but once happen sometimes,https://www.youtube.com/watch?v=2d9JcyeUj1U,6680.84,Speaker
it's too quick you couldn't see it but,https://www.youtube.com/watch?v=2d9JcyeUj1U,6683.36,Speaker
it already happened no matter uh it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6685.44,Speaker
doesn't matter whether you could see it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6688.28,Speaker
or not that's initial State while,https://www.youtube.com/watch?v=2d9JcyeUj1U,6689.76,Speaker
practicing when you are not quick enough,https://www.youtube.com/watch?v=2d9JcyeUj1U,6692.16,Speaker
that's okay you keep on training,https://www.youtube.com/watch?v=2d9JcyeUj1U,6694.44,Speaker
practicing you keep observing you keep,https://www.youtube.com/watch?v=2d9JcyeUj1U,6696.44,Speaker
on observing it then the mindness SM,https://www.youtube.com/watch?v=2d9JcyeUj1U,6698.92,Speaker
will become,https://www.youtube.com/watch?v=2d9JcyeUj1U,6702.12,Speaker
stronger back then when I was practicing,https://www.youtube.com/watch?v=2d9JcyeUj1U,6703.52,Speaker
initially and I become so aware and have,https://www.youtube.com/watch?v=2d9JcyeUj1U,6706.32,Speaker
the mindfulness I could feel it I could,https://www.youtube.com/watch?v=2d9JcyeUj1U,6709.96,Speaker
feel it but sometime sometimes I could,https://www.youtube.com/watch?v=2d9JcyeUj1U,6712.64,Speaker
see it sometime I couldn't see it and I,https://www.youtube.com/watch?v=2d9JcyeUj1U,6714.96,Speaker
was wondering if why I couldn't see it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6717.36,Speaker
but the thing is I get to accumulate the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6720.64,Speaker
my you would see when your SM and my is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6726.52,Speaker
enough for example aversion arises the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6731.76,Speaker
myness can recognize the aversion,https://www.youtube.com/watch?v=2d9JcyeUj1U,6733.84,Speaker
mindness will rise on it own and it give,https://www.youtube.com/watch?v=2d9JcyeUj1U,6736.72,Speaker
rise to SMY as well once the SM is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6738.76,Speaker
stronger and strong,https://www.youtube.com/watch?v=2d9JcyeUj1U,6741.6,Speaker
and it's enough it could see that the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6743.04,Speaker
aversion Fall Away sometime you just see,https://www.youtube.com/watch?v=2d9JcyeUj1U,6745.48,Speaker
it instantly for example wandering away,https://www.youtube.com/watch?v=2d9JcyeUj1U,6748.68,Speaker
just Falls away and that myness falls,https://www.youtube.com/watch?v=2d9JcyeUj1U,6752.36,Speaker
away as well because you don't have,https://www.youtube.com/watch?v=2d9JcyeUj1U,6754.6,Speaker
enough smarty sometime you can see that,https://www.youtube.com/watch?v=2d9JcyeUj1U,6756.04,Speaker
you couldn't see it but actually I used,https://www.youtube.com/watch?v=2d9JcyeUj1U,6758.8,Speaker
to ask L that why I couldn't see that L,https://www.youtube.com/watch?v=2d9JcyeUj1U,6761.6,Speaker
said,https://www.youtube.com/watch?v=2d9JcyeUj1U,6766.04,Speaker
that he,https://www.youtube.com/watch?v=2d9JcyeUj1U,6767.68,Speaker
said it's okay the mind's already in it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6769.44,Speaker
you don't you didn't see it in fact in,https://www.youtube.com/watch?v=2d9JcyeUj1U,6773.2,Speaker
theory,https://www.youtube.com/watch?v=2d9JcyeUj1U,6776.76,Speaker
when we,https://www.youtube.com/watch?v=2d9JcyeUj1U,6781.08,Speaker
don't that the might is not,https://www.youtube.com/watch?v=2d9JcyeUj1U,6783.32,Speaker
us there's no self and the might is not,https://www.youtube.com/watch?v=2d9JcyeUj1U,6785.96,Speaker
our the mind is not at that moment we,https://www.youtube.com/watch?v=2d9JcyeUj1U,6788.76,Speaker
didn't know but if the mind could see it,https://www.youtube.com/watch?v=2d9JcyeUj1U,6791.72,Speaker
it keep on see on observing it we keep,https://www.youtube.com/watch?v=2d9JcyeUj1U,6794.08,Speaker
on training it it was,https://www.youtube.com/watch?v=2d9JcyeUj1U,6796.68,Speaker
gradually gaining the Right View right,https://www.youtube.com/watch?v=2d9JcyeUj1U,6799.84,Speaker
understanding that the Mind Aris in the,https://www.youtube.com/watch?v=2d9JcyeUj1U,6803.12,Speaker
far way mindness as well it rise arises,https://www.youtube.com/watch?v=2d9JcyeUj1U,6806.12,Speaker
in the far way you you understand that,https://www.youtube.com/watch?v=2d9JcyeUj1U,6809.68,Speaker
there's no self there's just things that,https://www.youtube.com/watch?v=2d9JcyeUj1U,6812.16,Speaker
arise and Fall Away on and,https://www.youtube.com/watch?v=2d9JcyeUj1U,6814.68,Speaker
on I'm not sure whether this answering,https://www.youtube.com/watch?v=2d9JcyeUj1U,6817.68,Speaker
your,https://www.youtube.com/watch?v=2d9JcyeUj1U,6819.92,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,6826.39,Speaker
question e,https://www.youtube.com/watch?v=2d9JcyeUj1U,6831.44,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,6842.56,Speaker
I have another questions about walking,https://www.youtube.com/watch?v=2d9JcyeUj1U,6889.76,Speaker
Med,https://www.youtube.com/watch?v=2d9JcyeUj1U,6892.0,Speaker
recently when I was walking meditation I,https://www.youtube.com/watch?v=2d9JcyeUj1U,6895.68,Speaker
felt as my mind is relaxed but while,https://www.youtube.com/watch?v=2d9JcyeUj1U,6899.0,Speaker
medit walking meditation if feel like,https://www.youtube.com/watch?v=2d9JcyeUj1U,6903.08,Speaker
floating like floating in the air like,https://www.youtube.com/watch?v=2d9JcyeUj1U,6905.44,Speaker
light I'm not sure whether my mind,https://www.youtube.com/watch?v=2d9JcyeUj1U,6908.84,Speaker
was wanding towards the Comfort,https://www.youtube.com/watch?v=2d9JcyeUj1U,6912.32,Speaker
relaxation or it's natural I'm not,https://www.youtube.com/watch?v=2d9JcyeUj1U,6916.56,Speaker
do you feel that the mind is natural as,https://www.youtube.com/watch?v=2d9JcyeUj1U,6922.52,Speaker
they normally are that it is normally is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6926.68,Speaker
I felt it's relaxed it's relaxing,https://www.youtube.com/watch?v=2d9JcyeUj1U,6954.32,Speaker
but while walking meditation I don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,6959.64,Speaker
have this kind of comfort that much but,https://www.youtube.com/watch?v=2d9JcyeUj1U,6962.92,Speaker
now walking meditation I felt it is,https://www.youtube.com/watch?v=2d9JcyeUj1U,6965.36,Speaker
natural and I can walk so so long and,https://www.youtube.com/watch?v=2d9JcyeUj1U,6967.76,Speaker
not get tired,https://www.youtube.com/watch?v=2d9JcyeUj1U,6971.2,Speaker
easily and as said that while walking do,https://www.youtube.com/watch?v=2d9JcyeUj1U,6973.28,Speaker
you feel the existence of the body,https://www.youtube.com/watch?v=2d9JcyeUj1U,6977.36,Speaker
walking,https://www.youtube.com/watch?v=2d9JcyeUj1U,6979.28,Speaker
I could do that when I feel relaxed the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7001.92,Speaker
body feel,https://www.youtube.com/watch?v=2d9JcyeUj1U,7007.36,Speaker
light say that while walking if you're,https://www.youtube.com/watch?v=2d9JcyeUj1U,7011.0,Speaker
not overing if you not hold on to,https://www.youtube.com/watch?v=2d9JcyeUj1U,7013.44,Speaker
awareness but you could feel the body,https://www.youtube.com/watch?v=2d9JcyeUj1U,7016.2,Speaker
that is walking then you could feel that,https://www.youtube.com/watch?v=2d9JcyeUj1U,7019.36,Speaker
the body is walking the system the body,https://www.youtube.com/watch?v=2d9JcyeUj1U,7022.96,Speaker
walking then it,https://www.youtube.com/watch?v=2d9JcyeUj1U,7025.76,Speaker
is that it is acceptable the walking Med,https://www.youtube.com/watch?v=2d9JcyeUj1U,7028.96,Speaker
is fine but if you think that it is too,https://www.youtube.com/watch?v=2d9JcyeUj1U,7033.72,Speaker
light just know it as it really is just,https://www.youtube.com/watch?v=2d9JcyeUj1U,7036.44,Speaker
know that this is light and there's a,https://www.youtube.com/watch?v=2d9JcyeUj1U,7040.36,Speaker
doubt and certainty that why is,https://www.youtube.com/watch?v=2d9JcyeUj1U,7043.56,Speaker
light some people varies from one person,https://www.youtube.com/watch?v=2d9JcyeUj1U,7047.76,Speaker
to another person for example if your,https://www.youtube.com/watch?v=2d9JcyeUj1U,7052.2,Speaker
mind stuck in the realm of dma,https://www.youtube.com/watch?v=2d9JcyeUj1U,7054.76,Speaker
practitioners then the intention towards,https://www.youtube.com/watch?v=2d9JcyeUj1U,7057.48,Speaker
holding the awareness will make the Mind,https://www.youtube.com/watch?v=2d9JcyeUj1U,7061.16,Speaker
heavy but if could just if you could see,https://www.youtube.com/watch?v=2d9JcyeUj1U,7065.48,Speaker
that the body that is you could see the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7068.16,Speaker
exist the body walking in a relaxing way,https://www.youtube.com/watch?v=2d9JcyeUj1U,7071.56,Speaker
your mind will be lighter than when you,https://www.youtube.com/watch?v=2d9JcyeUj1U,7075.32,Speaker
hold on to the awareness but if it it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,7078.72,Speaker
too light,https://www.youtube.com/watch?v=2d9JcyeUj1U,7081.64,Speaker
then if it's too light so that you could,https://www.youtube.com/watch?v=2d9JcyeUj1U,7085.96,Speaker
couldn't see the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7089.4,Speaker
phenomena you couldn't see the phenomena,https://www.youtube.com/watch?v=2d9JcyeUj1U,7091.44,Speaker
of knowing the body and wandering,https://www.youtube.com/watch?v=2d9JcyeUj1U,7093.96,Speaker
away that's when the delusion comes you,https://www.youtube.com/watch?v=2d9JcyeUj1U,7097.44,Speaker
have,https://www.youtube.com/watch?v=2d9JcyeUj1U,7101.88,Speaker
you try to notice it if you if if it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,7103.84,Speaker
like it means that you don't overusing,https://www.youtube.com/watch?v=2d9JcyeUj1U,7107.64,Speaker
overing make your heart heavy like this,https://www.youtube.com/watch?v=2d9JcyeUj1U,7110.2,Speaker
cup if it says it's not heavy when,https://www.youtube.com/watch?v=2d9JcyeUj1U,7113.48,Speaker
whenever you hold on to it it's heavy,https://www.youtube.com/watch?v=2d9JcyeUj1U,7117.52,Speaker
it's like if you just know the body that,https://www.youtube.com/watch?v=2d9JcyeUj1U,7120.4,Speaker
is,https://www.youtube.com/watch?v=2d9JcyeUj1U,7123.48,Speaker
walking and the body is different thing,https://www.youtube.com/watch?v=2d9JcyeUj1U,7125.0,Speaker
you see it but you don't carry it,https://www.youtube.com/watch?v=2d9JcyeUj1U,7129.0,Speaker
then there would be no,https://www.youtube.com/watch?v=2d9JcyeUj1U,7133.44,Speaker
heaviness but once,https://www.youtube.com/watch?v=2d9JcyeUj1U,7135.48,Speaker
you attach to the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7138.16,Speaker
body hold on awareness to the body it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,7140.68,Speaker
like you carry a cup that would be a,https://www.youtube.com/watch?v=2d9JcyeUj1U,7144.2,Speaker
heaviness you try to notice this point,https://www.youtube.com/watch?v=2d9JcyeUj1U,7146.96,Speaker
if,https://www.youtube.com/watch?v=2d9JcyeUj1U,7150.0,Speaker
whether while walking,https://www.youtube.com/watch?v=2d9JcyeUj1U,7151.32,Speaker
you but sometime it's too,https://www.youtube.com/watch?v=2d9JcyeUj1U,7154.28,Speaker
light from my,https://www.youtube.com/watch?v=2d9JcyeUj1U,7157.12,Speaker
experience sometimes it's too light,https://www.youtube.com/watch?v=2d9JcyeUj1U,7160.52,Speaker
because you don't pay attention to,https://www.youtube.com/watch?v=2d9JcyeUj1U,7162.76,Speaker
anything if you could,https://www.youtube.com/watch?v=2d9JcyeUj1U,7165.12,Speaker
feel feel the existent of the body or,https://www.youtube.com/watch?v=2d9JcyeUj1U,7168.16,Speaker
sometime the might are wandering away,https://www.youtube.com/watch?v=2d9JcyeUj1U,7171.16,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,7183.26,Speaker
that's fore,https://www.youtube.com/watch?v=2d9JcyeUj1U,7191.04,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,7244.07,Speaker
I have an questions about walking,https://www.youtube.com/watch?v=2d9JcyeUj1U,7245.48,Speaker
related to walking meditation this,https://www.youtube.com/watch?v=2d9JcyeUj1U,7248.28,Speaker
morning when I was,https://www.youtube.com/watch?v=2d9JcyeUj1U,7250.24,Speaker
walking there were a few moments when I,https://www.youtube.com/watch?v=2d9JcyeUj1U,7254.16,Speaker
felt the contact making of the foot on,https://www.youtube.com/watch?v=2d9JcyeUj1U,7260.92,Speaker
the ground and there are different,https://www.youtube.com/watch?v=2d9JcyeUj1U,7266.2,Speaker
moments that I felt that those the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7268.76,Speaker
feelings gone just there are different,https://www.youtube.com/watch?v=2d9JcyeUj1U,7272.84,Speaker
moments there are a number of moments,https://www.youtube.com/watch?v=2d9JcyeUj1U,7276.8,Speaker
like that I'm not sure whether that's,https://www.youtube.com/watch?v=2d9JcyeUj1U,7279.04,Speaker
correct or not,https://www.youtube.com/watch?v=2d9JcyeUj1U,7280.48,Speaker
in fact whatever happen just know it as,https://www.youtube.com/watch?v=2d9JcyeUj1U,7282.52,Speaker
it really,https://www.youtube.com/watch?v=2d9JcyeUj1U,7285.96,Speaker
is that it happens like,https://www.youtube.com/watch?v=2d9JcyeUj1U,7287.52,Speaker
that then it changes to different thing,https://www.youtube.com/watch?v=2d9JcyeUj1U,7291.36,Speaker
just know it as it really is whether,https://www.youtube.com/watch?v=2d9JcyeUj1U,7295.88,Speaker
it's correct or,https://www.youtube.com/watch?v=2d9JcyeUj1U,7298.96,Speaker
not,https://www.youtube.com/watch?v=2d9JcyeUj1U,7301.76,Speaker
is it's m of what thought because you,https://www.youtube.com/watch?v=2d9JcyeUj1U,7308.04,Speaker
kept uh circling in your thought that,https://www.youtube.com/watch?v=2d9JcyeUj1U,7311.52,Speaker
whether it's right or,https://www.youtube.com/watch?v=2d9JcyeUj1U,7314.36,Speaker
wrong it will be correct if,https://www.youtube.com/watch?v=2d9JcyeUj1U,7315.8,Speaker
your know that you uh uncertain or have,https://www.youtube.com/watch?v=2d9JcyeUj1U,7319.52,Speaker
questions,https://www.youtube.com/watch?v=2d9JcyeUj1U,7326.16,Speaker
sometimes you think that while walking,https://www.youtube.com/watch?v=2d9JcyeUj1U,7327.72,Speaker
at is to,https://www.youtube.com/watch?v=2d9JcyeUj1U,7330.44,Speaker
floating like a so light in a Fe Fe,https://www.youtube.com/watch?v=2d9JcyeUj1U,7332.84,Speaker
feather sometime it's like the vision,https://www.youtube.com/watch?v=2d9JcyeUj1U,7337.04,Speaker
and you having the vision,https://www.youtube.com/watch?v=2d9JcyeUj1U,7340.16,Speaker
and you think that you're like,https://www.youtube.com/watch?v=2d9JcyeUj1U,7343.76,Speaker
an on the,https://www.youtube.com/watch?v=2d9JcyeUj1U,7346.36,Speaker
clouds just be aware of it and then come,https://www.youtube.com/watch?v=2d9JcyeUj1U,7348.56,Speaker
back to the body come back to the body,https://www.youtube.com/watch?v=2d9JcyeUj1U,7351.12,Speaker
the true the the physical body,https://www.youtube.com/watch?v=2d9JcyeUj1U,7354.4,Speaker
walking actually because they are form,https://www.youtube.com/watch?v=2d9JcyeUj1U,7358.48,Speaker
there are weight that you could,https://www.youtube.com/watch?v=2d9JcyeUj1U,7361.6,Speaker
feel,https://www.youtube.com/watch?v=2d9JcyeUj1U,7363.32,Speaker
sometimes they are,https://www.youtube.com/watch?v=2d9JcyeUj1U,7364.88,Speaker
like floating on the air,https://www.youtube.com/watch?v=2d9JcyeUj1U,7366.92,Speaker
like it's a vision it's actually a,https://www.youtube.com/watch?v=2d9JcyeUj1U,7372.24,Speaker
vision you could you feel that you felt,https://www.youtube.com/watch?v=2d9JcyeUj1U,7374.92,Speaker
that like you could,https://www.youtube.com/watch?v=2d9JcyeUj1U,7376.96,Speaker
fly it doesn't happen to,https://www.youtube.com/watch?v=2d9JcyeUj1U,7381.44,Speaker
everybody but it's possible it's a,https://www.youtube.com/watch?v=2d9JcyeUj1U,7384.12,Speaker
vision just be aware of,https://www.youtube.com/watch?v=2d9JcyeUj1U,7387.0,Speaker
it,https://www.youtube.com/watch?v=2d9JcyeUj1U,7400.76,Speaker
for thank,https://www.youtube.com/watch?v=2d9JcyeUj1U,7426.0,Speaker
youan a few days ago I felt I've learned,https://www.youtube.com/watch?v=2d9JcyeUj1U,7429.2,Speaker
so many things and I have more,https://www.youtube.com/watch?v=2d9JcyeUj1U,7432.56,Speaker
understanding and less questioning thank,https://www.youtube.com/watch?v=2d9JcyeUj1U,7435.52,Speaker
you very,https://www.youtube.com/watch?v=2d9JcyeUj1U,7437.32,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,7438.39,Speaker
[Music],https://www.youtube.com/watch?v=2d9JcyeUj1U,7445.65,Speaker
much um let's just have some break and,https://www.youtube.com/watch?v=2d9JcyeUj1U,7456.44,Speaker
then we'll,https://www.youtube.com/watch?v=2d9JcyeUj1U,7459.2,Speaker
continue again and,https://www.youtube.com/watch?v=2d9JcyeUj1U,7460.48,Speaker
on and then we come back,https://www.youtube.com/watch?v=2d9JcyeUj1U,7467.12,Speaker
in the,https://www.youtube.com/watch?v=rgnvwLm0rU8,5.4,Speaker
[Music],https://www.youtube.com/watch?v=rgnvwLm0rU8,7.5,Speaker
morning listen to the d of do you,https://www.youtube.com/watch?v=rgnvwLm0rU8,10.24,Speaker
understand the principle of Dharma,https://www.youtube.com/watch?v=rgnvwLm0rU8,15.52,Speaker
practice this is the outline the concept,https://www.youtube.com/watch?v=rgnvwLm0rU8,16.96,Speaker
Dharma,https://www.youtube.com/watch?v=rgnvwLm0rU8,20.6,Speaker
practice for D practitioners if they,https://www.youtube.com/watch?v=rgnvwLm0rU8,26.2,Speaker
don't,https://www.youtube.com/watch?v=rgnvwLm0rU8,28.8,Speaker
they don't comply with the outline of,https://www.youtube.com/watch?v=rgnvwLm0rU8,31.48,Speaker
the Dharma practice they wouldn't be,https://www.youtube.com/watch?v=rgnvwLm0rU8,33.92,Speaker
able to succeed the principle of Dharma,https://www.youtube.com/watch?v=rgnvwLm0rU8,35.56,Speaker
practice is to be self,https://www.youtube.com/watch?v=rgnvwLm0rU8,38.16,Speaker
aware and our duty is,https://www.youtube.com/watch?v=rgnvwLm0rU8,40.52,Speaker
to,https://www.youtube.com/watch?v=rgnvwLm0rU8,43.96,Speaker
[Music],https://www.youtube.com/watch?v=rgnvwLm0rU8,45.0,Speaker
um ignore and to get rid of the cause of,https://www.youtube.com/watch?v=rgnvwLm0rU8,46.28,Speaker
the suff suffering we don't aim to know,https://www.youtube.com/watch?v=rgnvwLm0rU8,50.2,Speaker
the,https://www.youtube.com/watch?v=rgnvwLm0rU8,55.08,Speaker
suffering it is actually to see the,https://www.youtube.com/watch?v=rgnvwLm0rU8,56.84,Speaker
suffering as it it really,https://www.youtube.com/watch?v=rgnvwLm0rU8,60.16,Speaker
is what is the truth of the um the,https://www.youtube.com/watch?v=rgnvwLm0rU8,64.92,Speaker
aggregate or the physical or mental,https://www.youtube.com/watch?v=rgnvwLm0rU8,69.76,Speaker
part it is that these things are,https://www.youtube.com/watch?v=rgnvwLm0rU8,73.28,Speaker
subjected to three characteristic they,https://www.youtube.com/watch?v=rgnvwLm0rU8,77.12,Speaker
changes H they change and they,https://www.youtube.com/watch?v=rgnvwLm0rU8,80.44,Speaker
move they keep on arising and falling,https://www.youtube.com/watch?v=rgnvwLm0rU8,84.04,Speaker
constantly cannot be maintained in one,https://www.youtube.com/watch?v=rgnvwLm0rU8,88.92,Speaker
particular,https://www.youtube.com/watch?v=rgnvwLm0rU8,92.28,Speaker
form and is not under our,https://www.youtube.com/watch?v=rgnvwLm0rU8,93.76,Speaker
control is not according to our,https://www.youtube.com/watch?v=rgnvwLm0rU8,98.72,Speaker
desire all the things arises from its,https://www.youtube.com/watch?v=rgnvwLm0rU8,104.56,Speaker
cause and its contributory,https://www.youtube.com/watch?v=rgnvwLm0rU8,107.56,Speaker
factors,https://www.youtube.com/watch?v=rgnvwLm0rU8,111.16,Speaker
not according to our desire or our will,https://www.youtube.com/watch?v=rgnvwLm0rU8,113.52,Speaker
in order to understand these,https://www.youtube.com/watch?v=rgnvwLm0rU8,122.44,Speaker
truths we need to have the S aware or,https://www.youtube.com/watch?v=rgnvwLm0rU8,125.76,Speaker
the mindfulness to be,https://www.youtube.com/watch?v=rgnvwLm0rU8,129.76,Speaker
awakened be awakened from the world of,https://www.youtube.com/watch?v=rgnvwLm0rU8,133.6,Speaker
thoughts and,https://www.youtube.com/watch?v=rgnvwLm0rU8,136.68,Speaker
dreams awaken from the world of thoughts,https://www.youtube.com/watch?v=rgnvwLm0rU8,138.84,Speaker
and,https://www.youtube.com/watch?v=rgnvwLm0rU8,141.96,Speaker
[Music],https://www.youtube.com/watch?v=rgnvwLm0rU8,142.85,Speaker
fabrications become the Noah,https://www.youtube.com/watch?v=rgnvwLm0rU8,145.24,Speaker
awaken and the knowah,https://www.youtube.com/watch?v=rgnvwLm0rU8,148.2,Speaker
